names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000175931,4.1750083,0.13992591,2.9797507509493587e-05,8.569538726587043e-05,0.4026666666666667,UBE2O,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000131148,4.1744037,0.16374908,2.9876790681636494e-05,8.590895636242627e-05,0.19733333333333333,EMC8,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000253313,4.173099,2.5369363,3.0048427804897536e-05,8.638796740009701e-05,0.09955555555555555,C1orf210,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000164253,4.1726832,0.11192248,3.0103349428444675e-05,8.65313216808897e-05,0.208,WDR41,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000272333,4.170093,0.14747445,3.044751418549288e-05,8.749121076046384e-05,0.4062222222222222,KMT2B,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000175582,4.1678815,0.12932874,3.07443931243292e-05,8.829961506295395e-05,0.42933333333333334,RAB6A,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000151458,4.1653104,0.11815892,3.1092940304754355e-05,8.925588804382078e-05,0.37333333333333335,ANKRD50,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000187605,4.1629095,0.42076844,3.14218095218612e-05,9.018481102029492e-05,0.16977777777777778,TET3,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000156795,4.1627584,-0.014543646,3.144263596682243e-05,9.022944654394641e-05,0.3022222222222222,WDYHV1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000277791,4.1625123,1.4801307,3.147650691675712e-05,9.031149401510353e-05,0.11733333333333333,PSMB3,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000056097,4.16221,0.3282313,3.1518241833697475e-05,9.041607325293124e-05,0.5742222222222222,ZFR,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
